date,level
2022-12-21,1412.5072
2022-12-22,1414.6954
2022-12-23,1416.4913
2022-12-26,1426.7037
2022-12-27,1437.4023
2022-12-28,1437.4785
2022-12-29,1432.6710
2022-12-30,1453.9455
2023-01-03,1463.6647
2023-01-04,1466.0115
2023-01-05,1463.1302
2023-01-06,1465.0696
2023-01-09,1468.0495
2023-01-10,1459.4961
2023-01-11,1479.3058
2023-01-12,1477.0678
2023-01-13,1487.0297
2023-01-16,1512.4233
2023-01-17,1490.7382
2023-01-18,1494.4231
2023-01-19,1478.0307
2023-01-20,1479.5584
2023-01-23,1490.9088
2023-01-24,1481.6107
2023-01-25,1480.5641
2023-01-26,1486.9896
2023-01-27,1499.7663
2023-01-30,1504.5628
2023-01-31,1525.0882
2023-02-01,1544.7741
2023-02-02,1554.6945
2023-02-03,1552.6363
2023-02-06,1567.2516
2023-02-07,1557.6414
2023-02-08,1546.2456
2023-02-09,1551.1698
2023-02-10,1554.0592
2023-02-13,1556.1993
2023-02-14,1529.3847
2023-02-15,1481.0185
2023-02-16,1491.8248
2023-02-17,1501.0934
2023-02-20,1506.9434
2023-02-21,1532.9072
2023-02-22,1530.1190
2023-02-24,1531.9691
2023-02-27,1553.7403
2023-02-28,1561.6496
2023-03-01,1578.2241
2023-03-02,1557.1747
2023-03-03,1576.7047
2023-03-06,1588.8829
2023-03-07,1590.0222
2023-03-09,1591.2136
2023-03-10,1587.3686
2023-03-13,1580.1214
2023-03-14,1583.5198
2023-03-15,1578.6820
2023-03-16,1580.3282
2023-03-17,1594.9289
2023-03-20,1630.0475
2023-03-21,1617.4133
2023-03-22,1618.2394
2023-03-23,1620.4128
2023-03-24,1623.0452
2023-03-27,1664.5071
2023-03-28,1656.8379
2023-03-29,1676.1112
2023-03-30,1674.8910
2023-03-31,1665.1435
2023-04-03,1690.0984
2023-04-04,1696.1659
2023-04-05,1706.1906
2023-04-06,1699.4469
2023-04-07,1702.2513
2023-04-10,1717.2525
2023-04-11,1694.3174
2023-04-12,1699.6114
2023-04-13,1714.5395
2023-04-14,1718.5761
2023-04-17,1761.1016
2023-04-18,1769.9122
2023-04-19,1752.8764
2023-04-20,1743.0048
2023-04-21,1743.7170
2023-04-24,1751.5299
2023-04-25,1741.6556
2023-04-26,1740.1700
2023-04-27,1744.5811
2023-04-28,1731.1213
2023-05-02,1701.6574
2023-05-03,1667.2139
2023-05-04,1680.3426
2023-05-05,1671.1746
2023-05-08,1666.5233
2023-05-10,1713.8453
2023-05-11,1709.9272
2023-05-12,1716.1079
2023-05-15,1761.9874
2023-05-16,1773.0341
2023-05-17,1777.7739
2023-05-18,1768.4274
2023-05-19,1756.2033
2023-05-22,1758.4874
2023-05-23,1757.2910
2023-05-24,1771.0333
2023-05-25,1773.8616
2023-05-26,1787.4372
2023-05-29,1825.0481
2023-05-30,1822.8196
2023-05-31,1831.2606
2023-06-01,1859.1468
2023-06-02,1878.4480
2023-06-05,1853.1434
2023-06-06,1867.2472
2023-06-07,1870.0549
2023-06-08,1876.8523
2023-06-09,1879.3407
2023-06-13,1916.6790
2023-06-14,1917.0805
2023-06-15,1941.7329
2023-06-16,1981.2673
2023-06-19,2072.9845
2023-06-20,2060.9878
2023-06-21,2075.7962
2023-06-22,2067.9912
2023-06-23,2042.2616
2023-06-26,2041.0160
2023-06-27,2068.8059
2023-06-28,2062.1114
2023-06-29,2066.4532
2023-06-30,2067.7722
2023-07-03,2074.9313
2023-07-04,2054.7369
2023-07-05,2053.7513
2023-07-06,2051.1573
2023-07-07,2059.7400
2023-07-10,2098.2877
2023-07-11,2098.6150
2023-07-12,2123.0159
2023-07-13,2128.6468
2023-07-14,2144.1564
2023-07-17,2156.0283
2023-07-18,2174.4149
2023-07-19,2185.8272
2023-07-20,2151.2340
2023-07-21,2176.0261
2023-07-24,2196.6086
2023-07-25,2211.2143
2023-07-26,2213.5667
2023-07-27,2242.0078
2023-07-28,2275.1438
2023-07-31,2361.2409
2023-08-01,2358.8494
2023-08-02,2354.6340
2023-08-03,2403.0985
2023-08-04,2351.2579
2023-08-07,2339.3416
2023-08-08,2342.5371
2023-08-09,2349.2667
2023-08-10,2379.6382
2023-08-11,2398.1655
2023-08-14,2348.5187
2023-08-15,2351.2005
2023-08-16,2314.4977
2023-08-17,2340.1376
2023-08-18,2380.4606
2023-08-21,2383.7031
2023-08-22,2398.4557
2023-08-23,2351.1086
2023-08-24,2383.7758
2023-08-25,2389.5715
2023-08-28,2427.8382
2023-08-29,2420.0207
2023-08-30,2436.4590
2023-08-31,2453.1650
2023-09-01,2453.8632
2023-09-04,2480.4503
2023-09-05,2472.3916
2023-09-06,2463.2586
2023-09-07,2407.8207
2023-09-08,2384.1796
2023-09-11,2354.9998
2023-09-12,2405.8590
2023-09-13,2379.9374
2023-09-14,2355.5931
2023-09-15,2386.3906
2023-09-18,2364.4106
2023-09-19,2327.8415
2023-09-20,2370.9239
2023-09-21,2323.7479
2023-09-22,2369.8676
2023-09-25,2358.3265
2023-09-26,2372.6842
2023-09-27,2392.2365
2023-09-28,2407.8538
2023-09-29,2438.6884
2023-10-02,2436.6524
2023-10-03,2431.5043
2023-10-04,2419.3114
2023-10-05,2427.1967
2023-10-06,2436.7703
2023-10-09,2456.4697
2023-10-10,2460.7117
2023-10-11,2426.9109
2023-10-12,2451.7532
2023-10-13,2458.5108
2023-10-16,2490.8158
2023-10-17,2505.3247
2023-10-18,2507.5259
2023-10-19,2506.0134
2023-10-20,2503.0469
2023-10-23,2491.9234
2023-10-24,2504.2887
2023-10-25,2498.2196
2023-10-26,2465.4665
2023-10-27,2477.8754
2023-10-30,2476.0413
2023-10-31,2449.2025
2023-11-01,2462.6330
2023-11-02,2461.7974
2023-11-03,2461.0895
2023-11-06,2490.5274
2023-11-07,2486.9858
2023-11-08,2481.8589
2023-11-09,2491.8138
2023-11-10,2488.9127
2023-11-13,2484.9270
2023-11-14,2453.7891
2023-11-15,2466.5449
2023-11-16,2448.2314
2023-11-17,2464.3696
2023-11-20,2460.7064
2023-11-21,2467.9624
2023-11-22,2476.0497
2023-11-23,2461.4813
2023-11-24,2456.0564
2023-11-27,2441.8900
2023-11-28,2451.8219
2023-11-29,2439.5231
2023-11-30,2419.5661
2023-12-01,2396.4398
2023-12-04,2383.0974
2023-12-05,2405.5207
2023-12-06,2360.5932
2023-12-07,2361.9500
2023-12-08,2376.7960
2023-12-11,2333.2340
2023-12-12,2316.8955
2023-12-13,2319.4115
2023-12-14,2276.3967
2023-12-15,2315.3678
2023-12-18,2363.6197
2023-12-19,2385.7902
2023-12-20,2401.2675
2023-12-21,2382.4621
2023-12-22,2384.9126
2023-12-25,2383.2859
2023-12-26,2386.8281
2023-12-27,2375.4015
2023-12-28,2362.5692
2023-12-29,2361.0272
2024-01-03,2397.1012
2024-01-04,2403.5676
2024-01-05,2405.7061
2024-01-08,2452.3127
2024-01-09,2443.5693
2024-01-10,2443.5397
2024-01-11,2476.9215
2024-01-12,2488.9089
2024-01-15,2494.7615
2024-01-16,2490.3920
2024-01-17,2497.6724
2024-01-18,2482.2129
2024-01-19,2483.8836
2024-01-22,2501.3088
2024-01-23,2488.1757
2024-01-24,2475.4855
2024-01-25,2470.3407
2024-01-26,2471.3001
2024-01-29,2494.8334
2024-01-30,2506.5424
2024-01-31,2511.5202
2024-02-01,2516.3514
2024-02-02,2501.2639
2024-02-05,2502.8259
2024-02-06,2505.3457
2024-02-07,2501.5230
2024-02-08,2475.1716
2024-02-09,2479.8345
2024-02-12,2472.9097
2024-02-13,2491.3174
2024-02-14,2485.2054
2024-02-15,2502.8829
2024-02-16,2487.4161
2024-02-19,2491.1167
2024-02-20,2443.7234
2024-02-21,2433.3714
2024-02-22,2444.9728
2024-02-26,2486.3996
2024-02-27,2490.4521
2024-02-28,2486.0872
2024-02-29,2504.9369
2024-03-01,2522.1420
2024-03-04,2536.9308
2024-03-05,2533.9910
2024-03-06,2539.3987
2024-03-07,2546.5751
2024-03-11,2580.0586
2024-03-12,2570.3067
2024-03-13,2553.1533
2024-03-14,2535.4364
2024-03-15,2550.0867
2024-03-18,2545.4063
2024-03-19,2518.5474
2024-03-20,2556.2323
2024-03-21,2566.8928
2024-03-22,2529.7932
2024-03-25,2566.0811
2024-03-26,2578.5940
2024-03-27,2593.2554
2024-03-28,2589.9640
2024-03-29,2622.5017
2024-04-01,2641.3223
2024-04-02,2659.0952
2024-04-03,2661.5495
2024-04-04,2653.3558
2024-04-05,2649.1165
2024-04-08,2666.6190
2024-04-09,2662.6952
2024-04-10,2683.5605
2024-04-11,2685.8668
2024-04-12,2698.7031
2024-04-15,2715.7076
2024-04-16,2707.7056
2024-04-17,2692.8487
2024-04-18,2693.8979
2024-04-19,2689.6832
2024-04-22,2686.1456
2024-04-23,2658.0335
2024-04-24,2651.1689
2024-04-25,2664.5967
2024-04-26,2674.1372
2024-04-27,2679.5657
2024-04-29,2705.8025
2024-04-30,2699.3125
2024-05-02,2697.0260
2024-05-03,2694.1883
2024-05-06,2691.3800
2024-05-07,2707.8860
2024-05-08,2718.1716
2024-05-10,2742.0670
2024-05-13,2757.0773
2024-05-14,2749.5128
2024-05-15,2767.1382
2024-05-16,2784.1223
2024-05-17,2802.1235
2024-05-20,2786.5659
2024-05-21,2791.2044
2024-05-22,2795.7926
2024-05-23,2798.4714
2024-05-24,2767.5426
2024-05-27,2701.2309
2024-05-28,2684.0522
2024-05-29,2693.5074
2024-05-30,2631.7234
2024-05-31,2559.1275
2024-06-03,2565.7981
2024-06-04,2597.3828
2024-06-05,2595.0368
2024-06-06,2597.8691
2024-06-07,2618.6798
2024-06-10,2588.0977
2024-06-11,2584.6634
2024-06-13,2580.1991
2024-06-14,2609.7428
2024-06-17,2578.5768
2024-06-18,2508.4611
2024-06-19,2447.4144
2024-06-20,2526.2700
2024-06-21,2508.4650
2024-06-24,2486.5307
2024-06-25,2523.7767
2024-06-26,2520.9363
2024-06-27,2520.7688
2024-06-28,2522.7680
2024-07-01,2549.2590
2024-07-02,2553.9548
2024-07-03,2519.6624
2024-07-04,2484.2505
2024-07-05,2495.0130
2024-07-08,2474.1144
2024-07-09,2409.3140
2024-07-10,2319.8092
2024-07-11,2419.8463
2024-07-12,2405.8971
2024-07-15,2347.7856
2024-07-16,2378.0406
2024-07-17,2365.8176
2024-07-18,2402.0736
2024-07-19,2427.8906
2024-07-22,2434.4662
2024-07-23,2425.1587
2024-07-24,2433.4345
2024-07-25,2435.2044
2024-07-26,2405.3295
2024-07-29,2347.1828
2024-07-30,2374.0455
2024-07-31,2379.2623
2024-08-01,2374.6481
2024-08-02,2354.8568
2024-08-05,2301.3566
2024-08-06,2316.3311
2024-08-07,2331.2553
2024-08-08,2308.6494
2024-08-09,2311.6745
2024-08-12,2328.2391
2024-08-13,2365.1283
2024-08-14,2338.4529
2024-08-15,2321.8728
2024-08-16,2303.9514
2024-08-19,2282.6299
2024-08-20,2278.0598
2024-08-21,2267.2693
2024-08-22,2211.9580
2024-08-23,2165.2578
2024-08-26,2241.1846
2024-08-27,2190.9735
2024-08-28,2177.4055
2024-08-29,2177.4922
2024-08-30,2114.6959
2024-09-02,2035.1497
2024-09-03,2042.4147
2024-09-04,2115.9103
2024-09-05,2109.3392
2024-09-06,2128.2703
2024-09-09,2194.2919
2024-09-10,2167.5408
2024-09-11,2137.5396
2024-09-12,2132.4568
2024-09-13,2185.1235
2024-09-16,2246.7035
2024-09-17,2278.3667
2024-09-18,2246.9384
2024-09-19,2262.9717
2024-09-20,2283.4678
2024-09-23,2307.8320
2024-09-24,2307.8587
2024-09-25,2274.4782
2024-09-26,2275.2965
2024-09-27,2293.7374
2024-09-30,2270.6848
2024-10-01,2275.4850
2024-10-02,2235.0063
2024-10-03,2246.6873
2024-10-04,2255.3527
2024-10-07,2256.3146
2024-10-08,2255.1250
2024-10-09,2237.8823
2024-10-10,2244.4477
2024-10-11,2230.2518
2024-10-14,2261.2087
2024-10-15,2278.9828
2024-10-16,2269.1300
2024-10-17,2229.8975
2024-10-18,2230.8095
2024-10-21,2228.9495
2024-10-22,2203.7366
2024-10-23,2180.1122
2024-10-24,2188.3031
2024-10-25,2151.7688
2024-10-28,2098.0249
2024-10-29,2127.9131
2024-10-30,2104.5061
2024-10-31,2093.7029
2024-11-01,2110.3135
2024-11-02,2124.9338
2024-11-05,2152.6241
2024-11-06,2183.4056
2024-11-07,2224.1162
2024-11-08,2254.8115
2024-11-11,2283.7906
2024-11-12,2245.6106
2024-11-13,2229.0656
2024-11-14,2229.4098
2024-11-15,2260.7772
2024-11-18,2230.3124
2024-11-19,2183.5588
2024-11-20,2153.5245
2024-11-21,2162.8175
2024-11-22,2147.0350
2024-11-25,2107.5042
2024-11-26,2077.0510
2024-11-27,2126.6041
2024-11-28,2126.2404
2024-11-29,2133.0343
2024-12-02,2149.0313
2024-12-03,2101.4067
2024-12-04,2056.1595
2024-12-05,2094.5764
2024-12-06,2086.8809
2024-12-09,2107.4062
2024-12-10,2067.8503
2024-12-11,2073.0185
2024-12-12,2039.8703
2024-12-13,2038.6048
2024-12-16,1989.8847
2024-12-17,1996.8392
2024-12-18,2025.1260
2024-12-19,2048.9437
2024-12-20,2210.7930
2024-12-23,2226.5189
2024-12-24,2197.6256
2024-12-25,2245.8775
2024-12-26,2241.4127
2024-12-27,2262.2381
2024-12-28,2293.3224
2024-12-30,2374.6340
2025-01-03,2331.6540
2025-01-06,2323.7946
2025-01-08,2341.3029
2025-01-09,2271.3450
2025-01-10,2330.9889
2025-01-13,2322.7341
2025-01-14,2332.5032
2025-01-15,2349.7005
2025-01-16,2348.7342
2025-01-17,2381.0127
2025-01-20,2345.0974
2025-01-21,2363.3961
2025-01-22,2360.9213
2025-01-23,2362.5033
2025-01-24,2369.2044
2025-01-27,2314.7494
2025-01-28,2358.2503
2025-01-29,2358.6178
2025-01-30,2382.3188
2025-01-31,2349.4042
2025-02-03,2330.5160
2025-02-04,2317.3751
2025-02-05,2351.3459
2025-02-06,2350.8202
2025-02-07,2349.4183
2025-02-10,2355.5340
2025-02-11,2394.4308
2025-02-12,2504.9406
2025-02-13,2493.4668
2025-02-14,2489.4781
2025-02-17,2587.1269
2025-02-18,2531.3736
2025-02-19,2558.9866
2025-02-20,2571.2544
2025-02-21,2583.8290
2025-02-24,2625.5621
2025-02-25,2612.2814
2025-02-26,2534.8801
2025-02-27,2487.4351
2025-02-28,2531.4637
2025-03-03,2492.9213
2025-03-04,2542.7333
2025-03-05,2494.0216
2025-03-06,2472.6351
2025-03-07,2457.0534
2025-03-10,2456.5182
2025-03-11,2452.2009
2025-03-12,2441.3615
2025-03-13,2432.0087
2025-03-14,2445.0472
2025-03-17,2486.4647
2025-03-18,2466.2875
2025-03-19,2476.7307
2025-03-20,2472.7944
2025-03-21,2458.1752
2025-03-24,2429.9616
2025-03-25,2478.6785
2025-03-26,2421.4399
2025-03-27,2364.4439
2025-03-28,2330.3284
2025-03-31,2328.2202
2025-04-01,2269.3273
2025-04-02,2313.0998
2025-04-03,2280.1427
2025-04-04,2188.9868
2025-04-07,2150.7618
2025-04-08,2096.5976
2025-04-09,2184.9669
2025-04-10,2165.4778
2025-04-11,2214.4339
2025-04-14,2190.0081
2025-04-15,2197.5613
2025-04-16,2213.9763
2025-04-17,2246.9563
2025-04-18,2209.6307
2025-04-21,2247.6804
2025-04-22,2281.5441
2025-04-23,2259.2545
2025-04-24,2260.3098
2025-04-25,2311.9581
2025-04-28,2299.9202
2025-04-29,2247.6836
2025-04-30,2237.1062
2025-05-02,2168.7196
2025-05-05,2131.2331
2025-05-06,2161.2804
2025-05-07,2185.3979
2025-05-08,2197.7938
2025-05-12,2248.9003
2025-05-13,2236.7364
2025-05-14,2193.9844
2025-05-15,2199.3482
2025-05-16,2193.7753
2025-05-19,2199.0459
2025-05-20,2167.3884
2025-05-21,2152.4258
2025-05-22,2127.7061
2025-05-23,2116.2448
2025-05-26,2068.7328
2025-05-27,2084.8452
2025-05-28,2144.6317
2025-05-29,2116.0076
2025-05-30,2149.1003
2025-06-02,2158.0602
2025-06-03,2204.6890
2025-06-04,2197.5687
2025-06-05,2210.7070
2025-06-06,2156.7353
2025-06-09,2133.5501
2025-06-10,2099.1918
2025-06-11,2106.1809
2025-06-13,2127.7492
2025-06-16,2109.7630
2025-06-17,2150.9304
2025-06-18,2147.0343
2025-06-19,2139.9523
2025-06-20,2126.4164
2025-06-23,2111.3790
2025-06-24,2123.7112
2025-06-25,2144.5525
2025-06-26,2153.4332
2025-06-27,2172.0693
2025-06-30,2194.3765
2025-07-01,2191.2439
2025-07-02,2179.9119
2025-07-03,2164.9374
2025-07-04,2156.6029
2025-07-07,2129.5131
2025-07-08,2101.4292
2025-07-09,2099.9311
2025-07-10,2105.8341
2025-07-11,2060.9747
2025-07-14,2133.8161
2025-07-15,2140.0206
2025-07-16,2146.5274
2025-07-17,2133.1752
2025-07-18,2188.8634
2025-07-21,2204.6282
2025-07-22,2219.6898
2025-07-23,2213.5173
2025-07-24,2208.1886
2025-07-25,2177.9933
2025-07-28,2163.5578
2025-07-29,2173.5954
2025-07-30,2152.2590
2025-07-31,2162.3125
2025-08-01,2159.0659
2025-08-04,2191.7678
2025-08-05,2201.9125
2025-08-06,2232.3831
2025-08-07,2261.7865
2025-08-08,2309.6105
2025-08-11,2329.5064
2025-08-12,2331.7802
2025-08-13,2319.6709
2025-08-14,2349.1389
2025-08-15,2361.5602
2025-08-18,2353.0994
2025-08-19,2340.5293
2025-08-20,2320.9218
2025-08-21,2267.8988
2025-08-22,2289.1483
2025-08-25,2282.9118
2025-08-26,2289.8330
2025-08-27,2306.0370
2025-08-28,2274.7019
2025-08-29,2274.7804
2025-09-01,2265.8166
2025-09-02,2248.2061
2025-09-03,2259.6972
2025-09-04,2262.1343
2025-09-05,2279.4369
2025-09-08,2300.3990
2025-09-09,2320.1420
2025-09-10,2299.0354
2025-09-11,2286.7931
2025-09-12,2232.9345
2025-09-15,2223.9877
2025-09-16,2215.8798
2025-09-17,2221.3913
2025-09-18,2195.6768
2025-09-19,2157.5373
2025-09-22,2179.4260
2025-09-23,2140.8894
2025-09-24,2178.5115
2025-09-25,2160.4401
2025-09-26,2163.8341
2025-09-29,2148.5080
2025-09-30,2133.0898
2025-10-01,2111.9651
2025-10-02,2091.3248
2025-10-03,2074.0291
2025-10-06,2122.0051
2025-10-07,2136.2714
2025-10-08,2074.2213
2025-10-09,2115.1551
2025-10-10,2050.1980
2025-10-13,2042.3719
2025-10-14,2011.5960
2025-10-15,2034.4295
2025-10-16,2147.6344
2025-10-17,2153.0838
2025-10-20,2171.4334
2025-10-21,2119.4451
2025-10-22,2098.3413
2025-10-23,2073.9735
2025-10-24,2048.0277
2025-10-27,1989.0293
2025-10-28,2026.8250
2025-10-29,2020.2704
2025-10-30,2045.5123
2025-10-31,2016.2794
2025-11-01,2023.1498
2025-11-03,2048.9510
2025-11-05,2016.3662
2025-11-06,2018.6308
2025-11-07,2028.5131
2025-11-10,2024.7883
2025-11-11,2038.8580
2025-11-12,2012.9010
2025-11-13,2005.8620
2025-11-14,1988.8521
2025-11-17,1963.7866
2025-11-18,1992.9097
2025-11-19,2041.5318
2025-11-20,2090.3082
2025-11-21,2084.6304
2025-11-24,2064.9604
2025-11-25,2093.6722
2025-11-26,2084.7880
2025-11-27,2057.1060
2025-11-28,2090.7887
2025-12-01,2105.6942
2025-12-02,2099.5059
2025-12-03,2088.5053
2025-12-04,2094.3050
2025-12-05,2134.4980
2025-12-08,2116.9630
2025-12-09,2147.1356
2025-12-10,2160.8733
2025-12-11,2181.7668
2025-12-12,2145.1806
2025-12-15,2169.2369
2025-12-16,2188.7001
2025-12-17,2185.9897
2025-12-18,2183.5399
2025-12-19,2176.3263
2025-12-22,2139.9747
2025-12-23,2154.3436
2025-12-24,2149.9400
2025-12-25,2140.6022
2025-12-26,2178.4066
2025-12-29,2174.0748
2025-12-30,2184.0755
2026-01-05,2184.3259
2026-01-06,2198.7199
2026-01-08,2178.6249
2026-01-09,2180.1764
2026-01-12,2179.9486
2026-01-13,2161.5203
2026-01-14,2170.5879
2026-01-15,2194.3759
2026-01-16,2213.1129
2026-01-19,2214.9615
2026-01-20,2225.7616
2026-01-21,2249.0493
2026-01-22,2244.2997
2026-01-23,2263.6228
2026-01-26,2249.7345
2026-01-27,2279.6194
2026-01-28,2280.0002
2026-01-29,2312.6807
2026-01-30,2272.8167
2026-02-02,2285.9038
2026-02-03,2287.4333
2026-02-04,2263.2058
2026-02-05,2243.4199
2026-02-06,2239.2546
2026-02-09,2218.4702
2026-02-10,2212.6662
2026-02-11,2235.9545
2026-02-12,2242.0379
2026-02-13,2257.0389
2026-02-16,2244.5126
2026-02-17,2237.4186
2026-02-18,2242.2766
2026-02-19,2236.9693
2026-02-20,2235.5732
2026-02-24,2232.9095
2026-02-25,2256.8761
2026-02-26,2247.5715
2026-02-27,2255.8594
2026-03-02,2268.2940
2026-03-03,2247.4791
2026-03-04,2248.4471
2026-03-05,2247.0502
2026-03-06,2262.3208
2026-03-09,2265.4731
2026-03-10,2276.1009
2026-03-11,2277.8148
2026-03-12,2283.8377
2026-03-13,2283.4210
2026-03-16,2277.0819
2026-03-17,2283.2588
2026-03-18,2290.5523
2026-03-19,2292.8027
2026-03-20,2286.4754
2026-03-23,2246.0434
2026-03-24,2231.6567
2026-03-25,2235.5336
2026-03-26,2213.5551
2026-03-27,2181.3997
2026-03-30,2188.8610
2026-03-31,2183.9993
2026-04-01,2190.7922
2026-04-02,2184.1056
2026-04-03,2189.4609
2026-04-06,2207.3388
2026-04-07,2202.8227
2026-04-08,2198.7210
2026-04-09,2182.4138
2026-04-10,2158.7502
2026-04-13,2153.7456
2026-04-14,2144.7568
2026-04-15,2171.0670
2026-04-16,2173.1929
2026-04-17,2161.8308
2026-04-20,2169.7953
2026-04-21,2175.1317
2026-04-22,2188.5767
2026-04-23,2197.0555
2026-04-24,2169.4378
2026-04-27,2151.0134
2026-04-28,2118.7076
2026-04-29,2104.4481
2026-04-30,2097.1871
2026-05-04,2081.5725
2026-05-05,2093.6435
2026-05-06,2067.7900
2026-05-07,2075.1268
2026-05-08,2073.8920
2026-05-11,2107.7726
2026-05-12,2130.3012
2026-05-13,2129.5615
2026-05-14,2106.0848
2026-05-15,2087.7321
2026-05-18,2110.6332
2026-05-19,2108.0021
2026-05-20,2091.9272
2026-05-21,2106.7351
2026-05-22,2052.5054
2026-05-25,2032.5060
2026-05-26,2016.2170
2026-05-27,2025.9146
2026-05-28,2008.7694
2026-05-29,1997.3973
2026-06-01,2012.5955
2026-06-02,2048.7564
2026-06-03,2027.9943
2026-06-04,2020.9718
2026-06-05,2008.7290
2026-06-08,1965.0891
2026-06-09,1939.8537
2026-06-10,1937.7685
2026-06-11,1930.1477
2026-06-15,1964.3619
2026-06-16,1923.7718
2026-06-17,1917.1748
2026-06-18,1888.8753
2026-06-19,1869.7653
2026-06-22,1784.3003
2026-06-23,1809.9469
2026-06-24,1763.1324
2026-06-25,1741.9563
2026-06-26,1757.8400
2026-06-29,1809.4479
2026-06-30,1831.1877
